Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-4568,[SUPPLY CHAIN - 71] Entidade: External Tables Google Sheets - Histórico e Volumes Globais - TAMANHO: G,2026-03-12T18:19:57.340-0300,2026-03-19T10:53:23.354-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4555,[SUPPLY CHAIN - 70] Entidade: External Tables Google Sheets - Mapeamentos De-Para Parte 1 - TAMANHO: G,2026-03-12T18:19:35.179-0300,2026-03-19T10:53:15.973-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4555,[SUPPLY CHAIN - 70] Entidade: External Tables Google Sheets - Mapeamentos De-Para Parte 1 - TAMANHO: G,2026-03-12T18:19:35.179-0300,2026-03-19T10:53:10.590-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4555,[SUPPLY CHAIN - 70] Entidade: External Tables Google Sheets - Mapeamentos De-Para Parte 1 - TAMANHO: G,2026-03-12T18:19:35.179-0300,2026-03-19T10:53:08.183-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4540,[SUPPLY CHAIN - 69] Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,2026-03-11T19:20:32.904-0300,2026-03-19T10:53:01.126-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4540,[SUPPLY CHAIN - 69] Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,2026-03-11T19:20:32.904-0300,2026-03-19T10:52:58.968-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4540,[SUPPLY CHAIN - 69] Entidade: Processamento Final - Cálculo de Mix e Volume Accuracy - TAMANHO: P,2026-03-11T19:20:32.904-0300,2026-03-19T10:52:56.695-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4528,[SUPPLY CHAIN - 68] Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,2026-03-11T19:20:08.018-0300,2026-03-19T10:52:43.500-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4528,[SUPPLY CHAIN - 68] Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,2026-03-11T19:20:08.018-0300,2026-03-19T10:52:41.235-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4528,[SUPPLY CHAIN - 68] Entidade: Ingestão de Dados Base - Volume Accuracy - TAMANHO: M,2026-03-11T19:20:08.018-0300,2026-03-19T10:52:39.081-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4515,[SUPPLY CHAIN - 67] Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,2026-03-11T19:19:45.535-0300,2026-03-19T10:52:30.539-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4515,[SUPPLY CHAIN - 67] Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,2026-03-11T19:19:45.535-0300,2026-03-19T10:52:27.880-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4515,[SUPPLY CHAIN - 67] Entidade: Comprovação Eletrônica de Entrega - EPOD Completo - TAMANHO: G,2026-03-11T19:19:45.535-0300,2026-03-19T10:52:25.179-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4503,[SUPPLY CHAIN - 66] Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,2026-03-11T19:19:21.440-0300,2026-03-19T10:52:17.862-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4503,[SUPPLY CHAIN - 66] Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,2026-03-11T19:19:21.440-0300,2026-03-19T10:52:15.371-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4503,[SUPPLY CHAIN - 66] Entidade: Dados Atuais e Emissão CO2 - Export Files - TAMANHO: M,2026-03-11T19:19:21.440-0300,2026-03-19T10:52:12.531-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4488,[SUPPLY CHAIN - 65] Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,2026-03-11T19:18:54.986-0300,2026-03-19T10:51:58.555-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4488,[SUPPLY CHAIN - 65] Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,2026-03-11T19:18:54.986-0300,2026-03-19T10:51:53.641-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4488,[SUPPLY CHAIN - 65] Entidade: Lista Mestre Pokey e Produto A13 - TAMANHO: M,2026-03-11T19:18:54.986-0300,2026-03-19T10:51:32.357-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4473,[SUPPLY CHAIN - 64] Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,2026-03-11T19:18:30.065-0300,2026-03-19T10:51:15.668-0300,IN REFINEMENT,Refined,roger.ramos
BF3E4-4473,[SUPPLY CHAIN - 64] Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,2026-03-11T19:18:30.065-0300,2026-03-19T10:51:13.315-0300,WAITING REFINEMENT,IN REFINEMENT,roger.ramos
BF3E4-4473,[SUPPLY CHAIN - 64] Entidade: Planejamento Assegnazione e Emplacamento - TAMANHO: M,2026-03-11T19:18:30.065-0300,2026-03-19T10:51:10.798-0300,Open,WAITING REFINEMENT,roger.ramos
BF3E4-4458,[SUPPLY CHAIN - 63] Entidade: Planejamento Operacional - Parte 2 (Geral e Volume Indústria) - TAMANHO: M,2026-03-11T19:18:06.495-0300,2026-03-19T10:50:35.190-0300,IN REFINEMENT,Refined,roger.ramos
