Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-5062,[SHARED SERVICES - 38] Entidade: Rubi - Tabelas Usuário - Crédito Bancário - TAMANHO: G,2026-03-16T10:28:29.606-0300,2026-03-18T11:33:49.552-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5062,[SHARED SERVICES - 38] Entidade: Rubi - Tabelas Usuário - Crédito Bancário - TAMANHO: G,2026-03-16T10:28:29.606-0300,2026-03-18T11:05:37.354-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5052,[SHARED SERVICES - 37] Entidade: Rubi - Listas Definidas pelo Usuário - TAMANHO: M,2026-03-16T10:28:00.985-0300,2026-03-24T10:30:50.138-0300,Refined,To Do,fabio.bastos
BF3E4-5052,[SHARED SERVICES - 37] Entidade: Rubi - Listas Definidas pelo Usuário - TAMANHO: M,2026-03-16T10:28:00.985-0300,2026-03-18T11:34:29.634-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5052,[SHARED SERVICES - 37] Entidade: Rubi - Listas Definidas pelo Usuário - TAMANHO: M,2026-03-16T10:28:00.985-0300,2026-03-18T11:34:15.262-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5052,[SHARED SERVICES - 37] Entidade: Rubi - Listas Definidas pelo Usuário - TAMANHO: M,2026-03-16T10:28:00.985-0300,2026-03-18T11:05:34.286-0300,Open,WAITING REFINEMENT,fabio.bastos
BF3E4-5042,[SHARED SERVICES - 36] Entidade: Rubi - eSocial - Status (PARTICIONADAS STAGING) - TAMANHO: M,2026-03-16T10:27:33.738-0300,2026-03-24T10:30:57.062-0300,Refined,To Do,fabio.bastos
BF3E4-5042,[SHARED SERVICES - 36] Entidade: Rubi - eSocial - Status (PARTICIONADAS STAGING) - TAMANHO: M,2026-03-16T10:27:33.738-0300,2026-03-18T11:34:33.832-0300,IN REFINEMENT,Refined,fabio.bastos
BF3E4-5042,[SHARED SERVICES - 36] Entidade: Rubi - eSocial - Status (PARTICIONADAS STAGING) - TAMANHO: M,2026-03-16T10:27:33.738-0300,2026-03-18T11:34:18.811-0300,WAITING REFINEMENT,IN REFINEMENT,fabio.bastos
BF3E4-5042,[SHARED SERVICES - 36] Entidade: Rubi - eSocial - Status (PARTICIONADAS STAGING) - TAMANHO: M,2026-03-16T10:27:33.738-0300,2026-03-18T11:05:30.617-0300,Open,WAITING REFINEMENT,fabio.bastos
