Chave,Titulo,Data Criacao,Data Mudanca,Status Antigo,Status Novo,Autor
BF3E4-1464,[FINANCE - 45] Entidade: Análise IPI Rota 20/30 e Apurações - TAMANHO: G,2026-03-06T19:17:08.763-0300,2026-03-16T15:54:17.388-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1464,[FINANCE - 45] Entidade: Análise IPI Rota 20/30 e Apurações - TAMANHO: G,2026-03-06T19:17:08.763-0300,2026-03-16T15:54:14.627-0300,WAITING REFINEMENT,Open,willian.santos
BF3E4-1464,[FINANCE - 45] Entidade: Análise IPI Rota 20/30 e Apurações - TAMANHO: G,2026-03-06T19:17:08.763-0300,2026-03-16T15:54:12.019-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1440,[FINANCE - 44] Entidade: Recuperação Fiscal - Outros Processos Parte 1 - TAMANHO: G,2026-03-06T19:16:24.479-0300,2026-03-16T15:52:55.984-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1440,[FINANCE - 44] Entidade: Recuperação Fiscal - Outros Processos Parte 1 - TAMANHO: G,2026-03-06T19:16:24.479-0300,2026-03-16T15:52:53.551-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1440,[FINANCE - 44] Entidade: Recuperação Fiscal - Outros Processos Parte 1 - TAMANHO: G,2026-03-06T19:16:24.479-0300,2026-03-16T15:52:51.059-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1419,[FINANCE - 43] Entidade: Recuperação Fiscal - Frete - TAMANHO: G,2026-03-06T19:15:41.582-0300,2026-03-16T15:49:47.304-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1419,[FINANCE - 43] Entidade: Recuperação Fiscal - Frete - TAMANHO: G,2026-03-06T19:15:41.582-0300,2026-03-16T15:49:44.602-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1419,[FINANCE - 43] Entidade: Recuperação Fiscal - Frete - TAMANHO: G,2026-03-06T19:15:41.582-0300,2026-03-16T15:49:41.075-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1392,[FINANCE - 42] Entidade: Recuperação Fiscal - Advertising - TAMANHO: M,2026-03-06T19:14:51.769-0300,2026-03-16T15:48:39.075-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1392,[FINANCE - 42] Entidade: Recuperação Fiscal - Advertising - TAMANHO: M,2026-03-06T19:14:51.769-0300,2026-03-16T15:48:36.054-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1392,[FINANCE - 42] Entidade: Recuperação Fiscal - Advertising - TAMANHO: M,2026-03-06T19:14:51.769-0300,2026-03-16T15:48:32.564-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1359,[FINANCE - 41] Entidade: Tax NF Head e Customaterial - TAMANHO: M,2026-03-06T19:13:52.412-0300,2026-03-16T15:47:45.838-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1359,[FINANCE - 41] Entidade: Tax NF Head e Customaterial - TAMANHO: M,2026-03-06T19:13:52.412-0300,2026-03-16T15:47:43.299-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1359,[FINANCE - 41] Entidade: Tax NF Head e Customaterial - TAMANHO: M,2026-03-06T19:13:52.412-0300,2026-03-16T15:47:40.644-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1344,[FINANCE - 40] Entidade: Análises Divergências Padrões Argentina - Parte 3 - TAMANHO: G,2026-03-06T19:13:17.797-0300,2026-03-16T15:46:22.321-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1344,[FINANCE - 40] Entidade: Análises Divergências Padrões Argentina - Parte 3 - TAMANHO: G,2026-03-06T19:13:17.797-0300,2026-03-16T15:46:20.280-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1344,[FINANCE - 40] Entidade: Análises Divergências Padrões Argentina - Parte 3 - TAMANHO: G,2026-03-06T19:13:17.797-0300,2026-03-16T15:46:17.517-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1323,[FINANCE - 39] Entidade: Análises Divergências Padrões Argentina - Parte 2 - TAMANHO: G,2026-03-06T19:12:37.365-0300,2026-03-16T15:45:26.110-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1323,[FINANCE - 39] Entidade: Análises Divergências Padrões Argentina - Parte 2 - TAMANHO: G,2026-03-06T19:12:37.365-0300,2026-03-16T15:45:23.625-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1323,[FINANCE - 39] Entidade: Análises Divergências Padrões Argentina - Parte 2 - TAMANHO: G,2026-03-06T19:12:37.365-0300,2026-03-16T15:45:20.237-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1306,[FINANCE - 38] Entidade: Análises Divergências Padrões CABA e Entre Rios - TAMANHO: M,2026-03-06T19:12:02.586-0300,2026-03-16T15:44:09.409-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1306,[FINANCE - 38] Entidade: Análises Divergências Padrões CABA e Entre Rios - TAMANHO: M,2026-03-06T19:12:02.586-0300,2026-03-16T15:44:06.892-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1306,[FINANCE - 38] Entidade: Análises Divergências Padrões CABA e Entre Rios - TAMANHO: M,2026-03-06T19:12:02.586-0300,2026-03-16T15:44:04.395-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1293,[FINANCE - 37] Entidade: Recuperação Fiscal - Outros Processos Parte 2 - TAMANHO: M,2026-03-06T19:11:33.413-0300,2026-03-16T15:43:34.216-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1293,[FINANCE - 37] Entidade: Recuperação Fiscal - Outros Processos Parte 2 - TAMANHO: M,2026-03-06T19:11:33.413-0300,2026-03-16T15:43:31.135-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1293,[FINANCE - 37] Entidade: Recuperação Fiscal - Outros Processos Parte 2 - TAMANHO: M,2026-03-06T19:11:33.413-0300,2026-03-16T15:43:26.057-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1270,[FINANCE - 36] Entidade: Recuperação Fiscal - Garantia e Bonus - TAMANHO: M,2026-03-06T19:10:50.191-0300,2026-03-16T15:43:06.960-0300,IN REFINEMENT,Refined,willian.santos
BF3E4-1270,[FINANCE - 36] Entidade: Recuperação Fiscal - Garantia e Bonus - TAMANHO: M,2026-03-06T19:10:50.191-0300,2026-03-16T15:43:04.334-0300,WAITING REFINEMENT,IN REFINEMENT,willian.santos
BF3E4-1270,[FINANCE - 36] Entidade: Recuperação Fiscal - Garantia e Bonus - TAMANHO: M,2026-03-06T19:10:50.191-0300,2026-03-16T15:43:00.522-0300,Open,WAITING REFINEMENT,willian.santos
BF3E4-1262,[FINANCE - 35] Entidade: User Parameters TaxOpe - Parte 4 (De-Para Estabelecimento) - TAMANHO: P,2026-03-06T19:10:29.205-0300,2026-03-16T15:41:23.079-0300,IN REFINEMENT,Refined,willian.santos
